FID,the_geom,code,timestamp,precip_quantity,precip_range,temp,temp_min,temp_max,temp_grass_min,wind_speed,wind_speed_unit,wind_direction,wind_peak_speed,humidity_relative,weather_current,pressure,pressure_station_level,sun_duration_24hours,short_wave_from_sky_24hours,cloudiness
synop_data.fid--692cef7e_193ba0b33c1_64cf,POINT (50.980293 3.816003),6434,2024-08-12T00:00:00,0,1,20.2,,,,2.584,1,91.6,5.9,73.2,,1015.9,1014,845,23372200,
synop_data.fid--692cef7e_193ba0b33c1_64d0,POINT (50.980293 3.816003),6434,2024-08-12T03:00:00,,,18.2,,,,2.658,1,82.3,4.3,80.8,,1014.4,1012.4,,,
synop_data.fid--692cef7e_193ba0b33c1_64d1,POINT (50.980293 3.816003),6434,2024-08-12T02:00:00,,,18.9,,,,2.584,1,87.7,3.6,78.1,,1014.6,1012.7,,,
synop_data.fid--692cef7e_193ba0b33c1_64d2,POINT (50.980293 3.816003),6434,2024-08-12T05:00:00,,,17.6,,,,2.456,1,84.4,3.6,84,,1013.3,1011.4,,,
synop_data.fid--692cef7e_193ba0b33c1_64d3,POINT (50.980293 3.816003),6434,2024-08-12T04:00:00,,,18,,,,2.56,1,85.5,4.5,82,,1013.9,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_64d4,POINT (50.980293 3.816003),6434,2024-08-12T06:00:00,0,2,19.2,17.5,,15.4,2.354,1,87.9,4.5,78.4,,1013.1,1011.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64d5,POINT (50.980293 3.816003),6434,2024-08-12T07:00:00,,,20.7,,,,2.79,1,99.9,4.7,74.4,,1012.6,1010.6,,,
synop_data.fid--692cef7e_193ba0b33c1_64d6,POINT (50.980293 3.816003),6434,2024-08-12T09:00:00,,,25.5,,,15.4,2.46,1,106.2,4.7,66.9,,1011.5,1009.6,,,
synop_data.fid--692cef7e_193ba0b33c1_64d7,POINT (50.980293 3.816003),6434,2024-08-12T08:00:00,,,23.2,,,,2.797,1,95.1,4.7,69.5,,1012.1,1010.2,,,
synop_data.fid--692cef7e_193ba0b33c1_64d8,POINT (50.980293 3.816003),6434,2024-08-12T10:00:00,,,27.3,,,,2.025,1,132.3,4.4,63.2,,1010.9,1009.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64d9,POINT (50.980293 3.816003),6434,2024-08-12T11:00:00,,,29.3,,,,2.383,1,121.1,4.3,61.6,,1010.3,1008.5,,,
synop_data.fid--692cef7e_193ba0b33c1_64da,POINT (50.980293 3.816003),6434,2024-08-12T13:00:00,,,31.1,,,,3.31,1,140.7,6.2,58.7,,1009.4,1007.6,,,
synop_data.fid--692cef7e_193ba0b33c1_64db,POINT (50.980293 3.816003),6434,2024-08-12T12:00:00,0,1,30,,,,3.087,1,129.8,4.7,58.1,,1009.9,1008.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64dc,POINT (50.980293 3.816003),6434,2024-08-12T15:00:00,,,32.9,,,,3.019,1,157.6,6.7,52.8,,1008.6,1006.8,,,
synop_data.fid--692cef7e_193ba0b33c1_64dd,POINT (50.980293 3.816003),6434,2024-08-12T14:00:00,,,32.2,,,,2.89,1,159.3,6,55,,1009,1007.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64de,POINT (50.980293 3.816003),6434,2024-08-12T17:00:00,,,32.2,,,,1.759,1,149.5,5.7,57.2,,1008,1006.2,,,
synop_data.fid--692cef7e_193ba0b33c1_64df,POINT (50.980293 3.816003),6434,2024-08-12T16:00:00,,,32.7,,,,4.081,1,214.1,6.9,53.4,,1008.5,1006.7,,,
synop_data.fid--692cef7e_193ba0b33c1_64e0,POINT (50.980293 3.816003),6434,2024-08-12T18:00:00,0,2,30.7,,33.4,,1.79,1,139.4,6.9,64.2,,1008,1006.2,,,
synop_data.fid--692cef7e_193ba0b33c1_64e1,POINT (50.980293 3.816003),6434,2024-08-12T19:00:00,,,29.6,,,,1.925,1,186.1,3.4,67.4,,1008.1,1006.3,,,
synop_data.fid--692cef7e_193ba0b33c1_64e2,POINT (50.980293 3.816003),6434,2024-08-12T21:00:00,,,26.2,,,,2.031,1,317.7,5.4,72.7,,1009.1,1007.3,,,
synop_data.fid--692cef7e_193ba0b33c1_64e3,POINT (50.980293 3.816003),6434,2024-08-12T20:00:00,,,27.9,,,,2.282,1,261.9,4.7,67.4,,1008.7,1006.8,,,
synop_data.fid--692cef7e_193ba0b33c1_64e4,POINT (50.980293 3.816003),6434,2024-08-12T23:00:00,,,22.2,,,,1,1,236.5,1.5,91.4,,1009.4,1007.5,,,
synop_data.fid--692cef7e_193ba0b33c1_64e5,POINT (50.980293 3.816003),6434,2024-08-12T22:00:00,,,23.8,,,,1.371,1,286.7,3,85.3,,1009.2,1007.3,,,
synop_data.fid--692cef7e_193ba0b33c1_64e6,POINT (50.980293 3.816003),6434,2024-08-13T01:00:00,,,21.8,,,,1.596,1,270,3.3,87.5,,1009.3,1007.4,,,
synop_data.fid--692cef7e_193ba0b33c1_64e7,POINT (50.980293 3.816003),6434,2024-08-13T00:00:00,0,1,22.7,,,,2.224,1,277.9,5.4,89,,1009.5,1007.6,722,22009000,
synop_data.fid--692cef7e_193ba0b33c1_64e8,POINT (50.980293 3.816003),6434,2024-08-13T03:00:00,,,20,,,,1.37,1,236.5,4.1,91.7,,1009.8,1007.9,,,
synop_data.fid--692cef7e_193ba0b33c1_64e9,POINT (50.980293 3.816003),6434,2024-08-13T02:00:00,,,20.8,,,,1.629,1,264.5,3.9,89.3,,1009.4,1007.5,,,
synop_data.fid--692cef7e_193ba0b33c1_64ea,POINT (50.980293 3.816003),6434,2024-08-13T05:00:00,,,19.5,,,,1.132,1,206.7,3.8,93.6,,1009.1,1007.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64eb,POINT (50.980293 3.816003),6434,2024-08-13T04:00:00,,,19.4,,,,1.393,1,192.5,2.4,93.7,,1009.1,1007.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64ec,POINT (50.980293 3.816003),6434,2024-08-13T06:00:00,0,2,20.3,19.4,,17.5,2.45,1,255.8,5.8,91.2,,1010,1008.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64ed,POINT (50.980293 3.816003),6434,2024-08-13T07:00:00,,,20.8,,,,3.689,1,283.6,6.4,87.3,,1010.4,1008.5,,,
synop_data.fid--692cef7e_193ba0b33c1_64ee,POINT (50.980293 3.816003),6434,2024-08-13T09:00:00,,,22.4,,,17.5,1.256,1,281.7,6.4,81.4,,1010.5,1008.5,,,
synop_data.fid--692cef7e_193ba0b33c1_64ef,POINT (50.980293 3.816003),6434,2024-08-13T08:00:00,,,21.7,,,,1.879,1,272.2,6.3,85.8,,1010,1008.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64f0,POINT (50.980293 3.816003),6434,2024-08-13T11:00:00,,,25.2,,,,1.62,1,243.7,3,75.2,,1010.5,1008.6,,,
synop_data.fid--692cef7e_193ba0b33c1_64f1,POINT (50.980293 3.816003),6434,2024-08-13T10:00:00,,,23.9,,,,1,1,135,2.5,75.8,,1010.5,1008.6,,,
synop_data.fid--692cef7e_193ba0b33c1_64f2,POINT (50.980293 3.816003),6434,2024-08-13T12:00:00,0,1,25.7,,,,1.367,1,250.5,6.4,70.7,,1010.2,1008.3,,,
synop_data.fid--692cef7e_193ba0b33c1_64f3,POINT (50.980293 3.816003),6434,2024-08-13T13:00:00,,,26.7,,,,1.551,1,245.3,3.5,70.4,,1010.3,1008.5,,,
synop_data.fid--692cef7e_193ba0b33c1_64f4,POINT (50.980293 3.816003),6434,2024-08-13T14:00:00,,,26.5,,,,2.066,1,285.3,5.2,70,,1010,1008.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64f5,POINT (50.980293 3.816003),6434,2024-08-13T15:00:00,,,27.7,,,,1.746,1,293.8,5.2,66.3,,1010,1008.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64f6,POINT (50.980293 3.816003),6434,2024-08-13T17:00:00,,,25.1,,,,2.227,1,282.3,6.1,69.3,,1009.6,1007.7,,,
synop_data.fid--692cef7e_193ba0b33c1_64f7,POINT (50.980293 3.816003),6434,2024-08-13T16:00:00,,,25.9,,,,2.653,1,270.5,4.1,68.8,,1009.5,1007.6,,,
synop_data.fid--692cef7e_193ba0b33c1_64f8,POINT (50.980293 3.816003),6434,2024-08-13T19:00:00,,,23,,,,2.801,1,312.3,4.4,78,,1011,1009.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64f9,POINT (50.980293 3.816003),6434,2024-08-13T18:00:00,0,2,24.3,,27.9,,1.555,1,310.8,6.1,74.9,,1010,1008.1,,,
synop_data.fid--692cef7e_193ba0b33c1_64fa,POINT (50.980293 3.816003),6434,2024-08-13T21:00:00,,,20,,,,0,1,,4.4,91,,1010.9,1008.9,,,
synop_data.fid--692cef7e_193ba0b33c1_64fb,POINT (50.980293 3.816003),6434,2024-08-13T20:00:00,,,22.2,,,,1.794,1,34.7,4.1,81.2,,1011.2,1009.3,,,
synop_data.fid--692cef7e_193ba0b33c1_64fc,POINT (50.980293 3.816003),6434,2024-08-13T23:00:00,,,19.2,,,,1.305,1,309.2,4.2,83.1,,1011.1,1009.2,,,
synop_data.fid--692cef7e_193ba0b33c1_64fd,POINT (50.980293 3.816003),6434,2024-08-13T22:00:00,,,19.8,,,,1.496,1,258.6,3.4,84.9,,1011.2,1009.3,,,
synop_data.fid--692cef7e_193ba0b33c1_64fe,POINT (50.980293 3.816003),6434,2024-08-14T00:00:00,0,1,18.1,,,,1,1,298.4,4.4,91.2,,1011,1009.1,455,15500400,
synop_data.fid--692cef7e_193ba0b33c1_64ff,POINT (50.980293 3.816003),6434,2024-08-14T01:00:00,,,18.1,,,,1.558,1,237.2,2.9,89,,1011.2,1009.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6500,POINT (50.980293 3.816003),6434,2024-08-14T02:00:00,,,18.3,,,,1.757,1,266.2,5.1,77.2,,1011.2,1009.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6501,POINT (50.980293 3.816003),6434,2024-08-14T04:00:00,,,18.1,,,,1.91,1,218.2,3,82.2,,1012.7,1010.7,,,
synop_data.fid--692cef7e_193ba0b33c1_6502,POINT (50.980293 3.816003),6434,2024-08-14T03:00:00,,,18.3,,,,1,1,317.2,5.1,80.1,,1011.8,1009.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6503,POINT (50.980293 3.816003),6434,2024-08-14T05:00:00,,,16.7,,,,2.11,1,278.2,3.3,93.7,,1012.1,1010.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6504,POINT (50.980293 3.816003),6434,2024-08-14T06:00:00,0.7,2,17,16.4,,15.9,2.581,1,259.2,5.1,89.4,,1011.3,1009.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6505,POINT (50.980293 3.816003),6434,2024-08-14T07:00:00,,,18,,,,1,1,204.9,5.8,88.7,,1012.1,1010.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6506,POINT (50.980293 3.816003),6434,2024-08-14T08:00:00,,,18.4,,,,1.802,1,250.2,3.3,87.3,,1012.1,1010.2,,,
synop_data.fid--692cef7e_193ba0b33c1_6507,POINT (50.980293 3.816003),6434,2024-08-14T09:00:00,,,20.3,,,15.9,2.756,1,269.6,5.8,83.2,,1012.3,1010.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6508,POINT (50.980293 3.816003),6434,2024-08-14T11:00:00,,,21.8,,,,2.041,1,262,3.6,75.3,,1013.2,1011.2,,,
synop_data.fid--692cef7e_193ba0b33c1_6509,POINT (50.980293 3.816003),6434,2024-08-14T10:00:00,,,20.9,,,,2.086,1,284.4,4.5,77.4,,1012.9,1011,,,
synop_data.fid--692cef7e_193ba0b33c1_650a,POINT (50.980293 3.816003),6434,2024-08-14T12:00:00,0,1,23.1,,,,3.439,1,248.5,5.8,71.1,,1013.6,1011.7,,,
synop_data.fid--692cef7e_193ba0b33c1_650b,POINT (50.980293 3.816003),6434,2024-08-14T13:00:00,,,22,,,,3.332,1,273.6,8.6,71.9,,1013.6,1011.7,,,
synop_data.fid--692cef7e_193ba0b33c1_650c,POINT (50.980293 3.816003),6434,2024-08-14T15:00:00,,,25.3,,,,3.767,1,277,8.6,59.7,,1013.8,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_650d,POINT (50.980293 3.816003),6434,2024-08-14T14:00:00,,,23.4,,,,2.813,1,262.1,5.5,67,,1013.6,1011.7,,,
synop_data.fid--692cef7e_193ba0b33c1_650e,POINT (50.980293 3.816003),6434,2024-08-14T16:00:00,,,25.4,,,,2.944,1,296.3,7,52.1,,1014.1,1012.2,,,
synop_data.fid--692cef7e_193ba0b33c1_650f,POINT (50.980293 3.816003),6434,2024-08-14T17:00:00,,,24.1,,,,2.543,1,307.2,7,55.3,,1014.3,1012.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6510,POINT (50.980293 3.816003),6434,2024-08-14T18:00:00,0,2,23.3,,25.6,,2.26,1,303.6,8.6,55.9,,1014.5,1012.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6511,POINT (50.980293 3.816003),6434,2024-08-14T20:00:00,,,19.6,,,,1.605,1,296,3.7,84.5,,1015.4,1013.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6512,POINT (50.980293 3.816003),6434,2024-08-14T21:00:00,,,17.8,,,,1.332,1,261.5,4.9,90,,1016,1014,,,
synop_data.fid--692cef7e_193ba0b33c1_6513,POINT (50.980293 3.816003),6434,2024-08-14T19:00:00,,,21.8,,,,1.859,1,311.1,4.9,71,,1014.7,1012.8,,,
synop_data.fid--692cef7e_193ba0b33c1_6514,POINT (50.980293 3.816003),6434,2024-08-14T23:00:00,,,15.9,,,,1.443,1,262.3,2,95.5,,1017.3,1015.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6515,POINT (50.980293 3.816003),6434,2024-08-14T22:00:00,,,16.6,,,,1.359,1,261.4,1.9,95.6,,1016.7,1014.7,,,
synop_data.fid--692cef7e_193ba0b33c1_6516,POINT (50.980293 3.816003),6434,2024-08-15T00:00:00,0,1,15.7,,,,1,1,218.6,4.9,97.7,,1017,1015.1,469,15186500,
synop_data.fid--692cef7e_193ba0b33c1_6517,POINT (50.980293 3.816003),6434,2024-08-15T01:00:00,,,16.7,,,,1.85,1,247.1,2.8,97.9,,1017.1,1015.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6518,POINT (50.980293 3.816003),6434,2024-08-15T02:00:00,,,16.2,,,,1.49,1,247.3,2.7,96.6,,1017,1015.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6519,POINT (50.980293 3.816003),6434,2024-08-15T03:00:00,,,15.9,,,,1.181,1,235.4,2.8,96.5,,1016.8,1014.9,,,
synop_data.fid--692cef7e_193ba0b33c1_651a,POINT (50.980293 3.816003),6434,2024-08-15T04:00:00,,,16,,,,1.661,1,226.3,2.7,95.9,,1016.7,1014.8,,,
synop_data.fid--692cef7e_193ba0b33c1_651b,POINT (50.980293 3.816003),6434,2024-08-15T06:00:00,0,2,17.1,15.4,,12.6,3.337,1,248.2,5.4,95.1,,1017.9,1015.9,,,
synop_data.fid--692cef7e_193ba0b33c1_651c,POINT (50.980293 3.816003),6434,2024-08-15T05:00:00,,,16.2,,,,1.895,1,224.9,3.6,96.2,,1017.4,1015.4,,,
synop_data.fid--692cef7e_193ba0b33c1_651d,POINT (50.980293 3.816003),6434,2024-08-15T07:00:00,,,17.5,,,,2.384,1,259,7.9,96.4,,1018.1,1016.2,,,
synop_data.fid--692cef7e_193ba0b33c1_651e,POINT (50.980293 3.816003),6434,2024-08-15T08:00:00,,,18.3,,,,3.072,1,265.5,5.3,92.4,,1018.3,1016.3,,,
synop_data.fid--692cef7e_193ba0b33c1_651f,POINT (50.980293 3.816003),6434,2024-08-15T09:00:00,,,19.5,,,12.6,2.892,1,228.5,7.9,86.3,,1018.2,1016.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6520,POINT (50.980293 3.816003),6434,2024-08-15T10:00:00,,,21.5,,,,2.946,1,252.2,4.8,81,,1018.2,1016.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6521,POINT (50.980293 3.816003),6434,2024-08-15T13:00:00,,,23.3,,,,4.705,1,233.6,8.8,63.7,,1017.2,1015.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6522,POINT (50.980293 3.816003),6434,2024-08-15T12:00:00,0,1,23.3,,,,4.328,1,233.2,9.4,71.8,,1017.2,1015.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6523,POINT (50.980293 3.816003),6434,2024-08-15T11:00:00,,,22.2,,,,3.394,1,243,6.4,74.6,,1017.7,1015.8,,,
synop_data.fid--692cef7e_193ba0b33c1_6524,POINT (50.980293 3.816003),6434,2024-08-15T14:00:00,,,24.6,,,,5.899,1,239,10.2,59.7,,1016.9,1015,,,
synop_data.fid--692cef7e_193ba0b33c1_6525,POINT (50.980293 3.816003),6434,2024-08-15T15:00:00,,,25.1,,,,4.722,1,230.8,10.2,53.1,,1016.4,1014.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6526,POINT (50.980293 3.816003),6434,2024-08-15T17:00:00,,,24.9,,,,4.357,1,255.3,9,56.3,,1015.8,1013.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6527,POINT (50.980293 3.816003),6434,2024-08-15T16:00:00,,,25.1,,,,5.124,1,233.9,10,51,,1016,1014.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6528,POINT (50.980293 3.816003),6434,2024-08-15T18:00:00,0,2,23.5,,25.5,,4.181,1,271.2,10.2,49.3,,1015.7,1013.8,,,
synop_data.fid--692cef7e_193ba0b33c1_6529,POINT (50.980293 3.816003),6434,2024-08-15T19:00:00,,,21.3,,,,1.704,1,249.8,5.1,56.2,,1016,1014.1,,,
synop_data.fid--692cef7e_193ba0b33c1_652a,POINT (50.980293 3.816003),6434,2024-08-15T21:00:00,,,19.2,,,,2.588,1,227.7,5.1,69.3,,1017,1015,,,
synop_data.fid--692cef7e_193ba0b33c1_652b,POINT (50.980293 3.816003),6434,2024-08-15T20:00:00,,,20,,,,2.488,1,249.5,4.2,68.6,,1016.6,1014.7,,,
synop_data.fid--692cef7e_193ba0b33c1_652c,POINT (50.980293 3.816003),6434,2024-08-15T23:00:00,,,18.7,,,,2.18,1,224.1,4.1,73.9,,1016.8,1014.8,,,
synop_data.fid--692cef7e_193ba0b33c1_652d,POINT (50.980293 3.816003),6434,2024-08-15T22:00:00,,,18.8,,,,2.64,1,236.7,6.5,68.7,,1017,1015.1,,,
synop_data.fid--692cef7e_193ba0b33c1_652e,POINT (50.980293 3.816003),6434,2024-08-16T01:00:00,,,19.6,,,,2.619,1,217.6,4.9,73.3,,1016.4,1014.4,,,
synop_data.fid--692cef7e_193ba0b33c1_652f,POINT (50.980293 3.816003),6434,2024-08-16T00:00:00,0,1,18.9,,,,2.519,1,212.4,6.5,75.7,,1016.7,1014.7,585,17782300,
synop_data.fid--692cef7e_193ba0b33c1_6530,POINT (50.980293 3.816003),6434,2024-08-16T02:00:00,,,20,,,,2.536,1,214.6,4.7,72.3,,1015.9,1013.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6531,POINT (50.980293 3.816003),6434,2024-08-16T03:00:00,,,20.3,,,,3.094,1,224.5,5.6,70.9,,1015.3,1013.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6532,POINT (50.980293 3.816003),6434,2024-08-16T05:00:00,,,19.4,,,,2.815,1,235.4,5.4,77.9,,1015.1,1013.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6533,POINT (50.980293 3.816003),6434,2024-08-16T04:00:00,,,19.7,,,,2.578,1,239,5.3,74,,1015.2,1013.2,,,
synop_data.fid--692cef7e_193ba0b33c1_6534,POINT (50.980293 3.816003),6434,2024-08-16T07:00:00,,,19.5,,,,2.417,1,217.7,5.7,83.6,,1015.6,1013.7,,,
synop_data.fid--692cef7e_193ba0b33c1_6535,POINT (50.980293 3.816003),6434,2024-08-16T06:00:00,0,2,19.6,18,,14.6,3.286,1,237.2,5.6,81.7,,1015.3,1013.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6536,POINT (50.980293 3.816003),6434,2024-08-16T09:00:00,,,18.6,,,14.6,2.965,1,232.1,6.3,93.7,,1016.4,1014.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6537,POINT (50.980293 3.816003),6434,2024-08-16T10:00:00,,,19.5,,,,3.356,1,221.7,5.8,92.7,,1016.3,1014.3,,,
synop_data.fid--692cef7e_193ba0b33c1_6538,POINT (50.980293 3.816003),6434,2024-08-16T08:00:00,,,18.5,,,,2.912,1,228.4,5.5,92.2,,1016.1,1014.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6539,POINT (50.980293 3.816003),6434,2024-08-16T11:00:00,,,20.2,,,,3.492,1,226.7,6.4,93.3,,1016.3,1014.3,,,
synop_data.fid--692cef7e_193ba0b33c1_653a,POINT (50.980293 3.816003),6434,2024-08-16T12:00:00,1.9,1,20.4,,,,1.97,1,224.1,6.8,94.9,,1016.3,1014.3,,,
synop_data.fid--692cef7e_193ba0b33c1_653b,POINT (50.980293 3.816003),6434,2024-08-16T14:00:00,,,20,,,,2.495,1,291.4,5.8,94.7,,1016,1014.1,,,
synop_data.fid--692cef7e_193ba0b33c1_653c,POINT (50.980293 3.816003),6434,2024-08-16T13:00:00,,,20.7,,,,2.186,1,251.3,5,95,,1016.1,1014.2,,,
synop_data.fid--692cef7e_193ba0b33c1_653d,POINT (50.980293 3.816003),6434,2024-08-16T16:00:00,,,19.7,,,,1.63,1,240.2,2.2,94.6,,1015.7,1013.7,,,
synop_data.fid--692cef7e_193ba0b33c1_653e,POINT (50.980293 3.816003),6434,2024-08-16T15:00:00,,,19.6,,,,1.057,1,269.4,5.8,97,,1015.9,1014,,,
synop_data.fid--692cef7e_193ba0b33c1_653f,POINT (50.980293 3.816003),6434,2024-08-16T18:00:00,4.4,2,19.7,,21.1,,1.135,1,220.2,5.8,97.2,,1015.1,1013.1,,,
synop_data.fid--692cef7e_193ba0b33c1_6540,POINT (50.980293 3.816003),6434,2024-08-16T17:00:00,,,19.9,,,,1.689,1,222.4,2.6,95.8,,1015.4,1013.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6541,POINT (50.980293 3.816003),6434,2024-08-16T21:00:00,,,19.5,,,,1,1,45.8,1.7,99.1,,1014.7,1012.8,,,
synop_data.fid--692cef7e_193ba0b33c1_6542,POINT (50.980293 3.816003),6434,2024-08-16T20:00:00,,,19.5,,,,1.152,1,146.7,1.7,98.5,,1014.9,1012.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6543,POINT (50.980293 3.816003),6434,2024-08-16T22:00:00,,,19.4,,,,0,1,,1.1,98.7,,1014.5,1012.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6544,POINT (50.980293 3.816003),6434,2024-08-16T19:00:00,,,19.6,,,,1,1,181,1.6,97.5,,1014.8,1012.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6545,POINT (50.980293 3.816003),6434,2024-08-16T23:00:00,,,19,,,,1.999,1,12.8,2.8,99.7,,1014.4,1012.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6546,POINT (50.980293 3.816003),6434,2024-08-17T00:00:00,2.3,1,18.9,,,,1.314,1,327.1,2.8,99.7,,1014.1,1012.2,4,5569800,
synop_data.fid--692cef7e_193ba0b33c1_6547,POINT (50.980293 3.816003),6434,2024-08-17T01:00:00,,,18.8,,,,0,1,,2.4,100,,1013.8,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6548,POINT (50.980293 3.816003),6434,2024-08-17T02:00:00,,,18.9,,,,1,1,273.1,1.5,100,,1013.9,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6549,POINT (50.980293 3.816003),6434,2024-08-17T03:00:00,,,18.5,,,,1,1,356,2.6,99.5,,1013.9,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_654a,POINT (50.980293 3.816003),6434,2024-08-17T05:00:00,,,18.1,,,,0,1,,1.9,98.1,,1013.9,1012,,,
synop_data.fid--692cef7e_193ba0b33c1_654b,POINT (50.980293 3.816003),6434,2024-08-17T04:00:00,,,18.2,,,,1,1,267.2,1.8,98.7,,1013.9,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_654c,POINT (50.980293 3.816003),6434,2024-08-17T07:00:00,,,18.7,,,,1,1,265,1.7,93.7,,1014.3,1012.4,,,
synop_data.fid--692cef7e_193ba0b33c1_654d,POINT (50.980293 3.816003),6434,2024-08-17T06:00:00,2.7,2,18.2,17.9,,18.8,1,1,212.5,2.6,97.6,,1014.1,1012.2,,,
synop_data.fid--692cef7e_193ba0b33c1_654e,POINT (50.980293 3.816003),6434,2024-08-17T08:00:00,,,19.9,,,,1,1,331.3,1.5,86.8,,1014.5,1012.5,,,
synop_data.fid--692cef7e_193ba0b33c1_654f,POINT (50.980293 3.816003),6434,2024-08-17T10:00:00,,,21.9,,,,1,1,66.1,2.9,77.3,,1014.5,1012.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6550,POINT (50.980293 3.816003),6434,2024-08-17T09:00:00,,,20.8,,,18.8,1,1,47,1.7,81.9,,1014.5,1012.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6551,POINT (50.980293 3.816003),6434,2024-08-17T12:00:00,0,1,23.5,,,,1.669,1,198.7,3,66.1,,1013.8,1011.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6552,POINT (50.980293 3.816003),6434,2024-08-17T11:00:00,,,22.1,,,,1.59,1,31,2.7,72,,1014.1,1012.2,,,
synop_data.fid--692cef7e_193ba0b33c1_6553,POINT (50.980293 3.816003),6434,2024-08-17T13:00:00,,,24.6,,,,1.104,1,235.9,3,61.4,,1013.4,1011.5,,,
synop_data.fid--692cef7e_193ba0b33c1_6554,POINT (50.980293 3.816003),6434,2024-08-17T14:00:00,,,24.7,,,,1.739,1,283.4,3.7,61.1,,1012.9,1011,,,
synop_data.fid--692cef7e_193ba0b33c1_6555,POINT (50.980293 3.816003),6434,2024-08-17T15:00:00,,,23.9,,,,1.554,1,255,3.7,59.9,,1012.5,1010.6,,,
synop_data.fid--692cef7e_193ba0b33c1_6556,POINT (50.980293 3.816003),6434,2024-08-17T16:00:00,,,23.9,,,,1.465,1,291.7,3.7,64.2,,1012.3,1010.4,,,
synop_data.fid--692cef7e_193ba0b33c1_6557,POINT (50.980293 3.816003),6434,2024-08-17T19:00:00,,,21.5,,,,1.859,1,295.9,3.3,70.9,,1011.7,1009.8,,,
synop_data.fid--692cef7e_193ba0b33c1_6558,POINT (50.980293 3.816003),6434,2024-08-17T18:00:00,0,2,23.3,,25.5,,1.761,1,254.8,3.7,62.8,,1011.8,1009.9,,,
synop_data.fid--692cef7e_193ba0b33c1_6559,POINT (50.980293 3.816003),6434,2024-08-17T17:00:00,,,23.7,,,,1.911,1,245.6,3.6,60.6,,1012,1010.1,,,
synop_data.fid--692cef7e_193ba0b33c1_655a,POINT (50.980293 3.816003),6434,2024-08-17T21:00:00,,,19.2,,,,1.698,1,353.2,3.3,83.4,,1011.8,1009.8,,,
synop_data.fid--692cef7e_193ba0b33c1_655b,POINT (50.980293 3.816003),6434,2024-08-17T20:00:00,,,19.9,,,,1.518,1,323.2,3.2,78.8,,1011.8,1009.9,,,
synop_data.fid--692cef7e_193ba0b33c1_655c,POINT (50.980293 3.816003),6434,2024-08-17T22:00:00,,,18.1,,,,1,1,299.4,2,90.6,,1011.5,1009.5,,,
synop_data.fid--692cef7e_193ba0b33c1_655d,POINT (50.980293 3.816003),6434,2024-08-17T23:00:00,,,17.2,,,,0,1,,1.4,94.1,,1011.1,1009.2,,,
